Policy Number,Year,IDV,City,State,Claim,Cubic Capacity,Mfr-Model,Premium
5150454,2010,277006,CHENNAI,TAMILNADU,30396,1000,Maruti Wagon-R,7914
5145725,2007,182763,CHENNAI,TAMILNADU,41989,1000,Maruti Wagon-R,4707
4467745,2005,149779,CHENNAI,TAMILNADU,4043,1000,Maruti Wagon-R,3890
5100050,2007,192682,CHENNAI,TAMILNADU,26661,1000,Maruti Wagon-R,5498
5279401,2006,158985,CHENNAI,TAMILNADU,20096,1000,Maruti Wagon-R,4579
3733624,2010,301469,CHENNAI,TAMILNADU,118637,1000,Maruti Wagon-R,8326
3661669,2011,312578,CHENNAI,TAMILNADU,7367,1000,Maruti Wagon-R,8432
5130141,2007,166605,CHENNAI,TAMILNADU,8030,1000,Maruti Wagon-R,4629
4404087,2011,297214,CHENNAI,TAMILNADU,63157,1000,Maruti Wagon-R,8820
5362584,2008,201714,CHENNAI,TAMILNADU,34974,1000,Maruti Wagon-R,5191
5161158,2010,279339,CHENNAI,TAMILNADU,28224,1000,Maruti Wagon-R,7494
4987059,2009,242067,CHENNAI,TAMILNADU,46358,1000,Maruti Wagon-R,7063
3431559,2010,291244,CHENNAI,TAMILNADU,34233,1000,Maruti Wagon-R,7660
3495949,2011,352179,CHENNAI,TAMILNADU,74627,1000,Maruti Wagon-R,10307
5112752,2011,344863,CHENNAI,TAMILNADU,106920,1000,Maruti Wagon-R,9284
4710100,2008,224048,CHENNAI,TAMILNADU,54840,1000,Maruti Wagon-R,6074
5038305,2009,271477,CHENNAI,TAMILNADU,60798,1000,Maruti Wagon-R,7577
4949822,2011,302850,CHENNAI,TAMILNADU,59603,1000,Maruti Wagon-R,8383
4506208,2006,161972,CHENNAI,TAMILNADU,36576,1000,Maruti Wagon-R,4337
3361771,2006,158966,CHENNAI,TAMILNADU,9485,1000,Maruti Wagon-R,4680
3816868,2011,313120,CHENNAI,TAMILNADU,101536,1000,Maruti Wagon-R,8100
3866364,2009,265661,CHENNAI,TAMILNADU,79178,1000,Maruti Wagon-R,7204
3960283,2011,322651,CHENNAI,TAMILNADU,101727,1000,Maruti Wagon-R,8578
4692415,2010,283071,CHENNAI,TAMILNADU,50581,1000,Maruti Wagon-R,8141
3788539,2011,326695,CHENNAI,TAMILNADU,98977,1000,Maruti Wagon-R,9284
4526735,2009,272008,CHENNAI,TAMILNADU,35714,1000,Maruti Wagon-R,7718
3782122,2010,284645,CHENNAI,TAMILNADU,31218,1000,Maruti Wagon-R,7605
3222633,2011,320132,CHENNAI,TAMILNADU,63611,1000,Maruti Wagon-R,9179
4155126,2010,271496,CHENNAI,TAMILNADU,41030,1000,Maruti Wagon-R,7848
3769426,2011,315313,CHENNAI,TAMILNADU,43002,1000,Maruti Wagon-R,8800
5142187,2006,150408,CHENNAI,TAMILNADU,30994,1000,Maruti Wagon-R,4259
4357174,2007,192638,CHENNAI,TAMILNADU,70262,1000,Maruti Wagon-R,5149
3342316,2009,234973,CHENNAI,TAMILNADU,35248,1000,Maruti Wagon-R,6581
4219745,2008,228180,CHENNAI,TAMILNADU,80247,1000,Maruti Wagon-R,5982
4986813,2009,243935,CHENNAI,TAMILNADU,4307,1000,Maruti Wagon-R,7120
4265409,2009,255372,CHENNAI,TAMILNADU,19063,1000,Maruti Wagon-R,7438
5546280,2011,342949,CHENNAI,TAMILNADU,47189,1000,Maruti Wagon-R,9086
4919677,2010,307576,CHENNAI,TAMILNADU,21020,1000,Maruti Wagon-R,8337
4531114,2010,267826,CHENNAI,TAMILNADU,93231,1000,Maruti Wagon-R,7505
3315512,2007,176054,CHENNAI,TAMILNADU,4889,1000,Maruti Wagon-R,4668
4885847,2010,287869,CHENNAI,TAMILNADU,67299,1000,Maruti Wagon-R,7391
3270525,2008,225528,CHENNAI,TAMILNADU,75066,1000,Maruti Wagon-R,6124
4152217,2010,283920,CHENNAI,TAMILNADU,66156,1000,Maruti Wagon-R,8506
4092248,2006,137471,CHENNAI,TAMILNADU,46248,1000,Maruti Wagon-R,3896
3736943,2010,305721,CHENNAI,TAMILNADU,22193,1000,Maruti Wagon-R,8485
3515523,2008,224896,CHENNAI,TAMILNADU,7126,1000,Maruti Wagon-R,5817
3330548,2011,332694,CHENNAI,TAMILNADU,74469,1000,Maruti Wagon-R,9644
4704031,2006,136747,CHENNAI,TAMILNADU,3314,1000,Maruti Wagon-R,3944
5194293,2011,306878,CHENNAI,TAMILNADU,56739,1000,Maruti Wagon-R,8438
3605319,2006,146348,CHENNAI,TAMILNADU,33327,1000,Maruti Wagon-R,3983
3721864,2009,269756,CHENNAI,TAMILNADU,8970,1000,Maruti Wagon-R,7273
4235307,2007,174873,CHENNAI,TAMILNADU,47743,1000,Maruti Wagon-R,4867
3755939,2011,327794,CHENNAI,TAMILNADU,23437,1000,Maruti Wagon-R,8825
5070363,2008,225300,CHENNAI,TAMILNADU,40730,1000,Maruti Wagon-R,6626
4261852,2009,237832,CHENNAI,TAMILNADU,8008,1000,Maruti Wagon-R,6848
5289467,2006,159012,CHENNAI,TAMILNADU,31994,1000,Maruti Wagon-R,4369
3725396,2008,206691,CHENNAI,TAMILNADU,17422,1000,Maruti Wagon-R,6190
3406327,2007,178107,CHENNAI,TAMILNADU,29971,1000,Maruti Wagon-R,4656
4969786,2007,185183,CHENNAI,TAMILNADU,12216,1000,Maruti Wagon-R,5002
5131968,2011,298400,CHENNAI,TAMILNADU,51774,1000,Maruti Wagon-R,7985
4853529,2011,342324,CHENNAI,TAMILNADU,26497,1000,Maruti Wagon-R,9205
4474809,2009,228306,CHENNAI,TAMILNADU,41333,1000,Maruti Wagon-R,6085
3819172,2005,146584,CHENNAI,TAMILNADU,11978,1000,Maruti Wagon-R,4315
5180285,2011,336782,CHENNAI,TAMILNADU,95817,1000,Maruti Wagon-R,9361
3283222,2011,329423,CHENNAI,TAMILNADU,27733,1000,Maruti Wagon-R,8807
5073581,2009,260507,CHENNAI,TAMILNADU,85455,1000,Maruti Wagon-R,7399
4472610,2007,185306,CHENNAI,TAMILNADU,23649,1000,Maruti Wagon-R,5212
4381852,2011,336516,CHENNAI,TAMILNADU,65433,1000,Maruti Wagon-R,9375
4555820,2006,144137,CHENNAI,TAMILNADU,54426,1000,Maruti Wagon-R,4187
3978268,2006,146464,CHENNAI,TAMILNADU,28663,1000,Maruti Wagon-R,4162
5475242,2010,303791,GURGAON,HARYANA,40782,1000,Maruti Wagon-R,8551
3306870,2008,211604,GURGAON,HARYANA,61820,1000,Maruti Wagon-R,6110
5213869,2009,232875,GURGAON,HARYANA,31134,1000,Maruti Wagon-R,6413
4975770,2009,259157,GURGAON,HARYANA,13427,1000,Maruti Wagon-R,7487
5102781,2011,334244,GURGAON,HARYANA,12615,1000,Maruti Wagon-R,9767
3949058,2010,295370,GURGAON,HARYANA,5500,1000,Maruti Wagon-R,7731
4688719,2011,310094,GURGAON,HARYANA,10115,1000,Maruti Wagon-R,8794
3286844,2006,155077,GURGAON,HARYANA,35957,1000,Maruti Wagon-R,4098
3830364,2009,257674,GURGAON,HARYANA,49829,1000,Maruti Wagon-R,6784
5352557,2011,329322,GURGAON,HARYANA,44602,1000,Maruti Wagon-R,8536
4663667,2010,276021,GURGAON,HARYANA,64014,1000,Maruti Wagon-R,7950
4502076,2008,208648,GURGAON,HARYANA,9875,1000,Maruti Wagon-R,5816
3642496,2008,206062,GURGAON,HARYANA,49453,1000,Maruti Wagon-R,5720
3825307,2008,196392,GURGAON,HARYANA,15149,1000,Maruti Wagon-R,5202
4031914,2010,274905,GURGAON,HARYANA,29391,1000,Maruti Wagon-R,7654
4132718,2008,198232,GURGAON,HARYANA,18212,1000,Maruti Wagon-R,5921
3823248,2010,281486,GURGAON,HARYANA,60076,1000,Maruti Wagon-R,7639
4194855,2010,286962,GURGAON,HARYANA,19391,1000,Maruti Wagon-R,7497
5385806,2010,271404,GURGAON,HARYANA,43624,1000,Maruti Wagon-R,7943
4283301,2010,267493,GURGAON,HARYANA,55985,1000,Maruti Wagon-R,6953
3563705,2011,350308,GURGAON,HARYANA,122819,1000,Maruti Wagon-R,10359
4252609,2009,241108,GURGAON,HARYANA,56173,1000,Maruti Wagon-R,6290
4643687,2011,307852,GURGAON,HARYANA,65924,1000,Maruti Wagon-R,8104
3996781,2006,137772,GURGAON,HARYANA,20580,1000,Maruti Wagon-R,3573
5057823,2010,269544,GURGAON,HARYANA,42983,1000,Maruti Wagon-R,6960
3235561,2011,340889,GURGAON,HARYANA,83312,1000,Maruti Wagon-R,10057
4494580,2010,291470,GURGAON,HARYANA,21103,1000,Maruti Wagon-R,7546
5223252,2009,264625,GURGAON,HARYANA,27732,1000,Maruti Wagon-R,7355
5273143,2007,161634,GURGAON,HARYANA,45700,1000,Maruti Wagon-R,4805
3717515,2007,191996,GURGAON,HARYANA,14459,1000,Maruti Wagon-R,4931
5222766,2011,327542,GURGAON,HARYANA,66275,1000,Maruti Wagon-R,8693
5340255,2010,310675,GURGAON,HARYANA,45038,1000,Maruti Wagon-R,9246
4601368,2007,164601,GURGAON,HARYANA,33867,1000,Maruti Wagon-R,4789
5382372,2007,184805,GURGAON,HARYANA,55260,1000,Maruti Wagon-R,4838
3470121,2008,214885,GURGAON,HARYANA,47027,1000,Maruti Wagon-R,6170
3943671,2010,306950,GURGAON,HARYANA,27558,1000,Maruti Wagon-R,8682
4566564,2011,347372,GURGAON,HARYANA,40976,1000,Maruti Wagon-R,8920
3939775,2010,305449,GURGAON,HARYANA,5472,1000,Maruti Wagon-R,8614
4760079,2006,150811,GURGAON,HARYANA,34568,1000,Maruti Wagon-R,4321
5509125,2011,334963,GURGAON,HARYANA,27276,1000,Maruti Wagon-R,9486
3331443,2010,266930,GURGAON,HARYANA,10131,1000,Maruti Wagon-R,7316
5240597,2011,316654,GURGAON,HARYANA,20037,1000,Maruti Wagon-R,8706
4168002,2010,285366,GURGAON,HARYANA,65334,1000,Maruti Wagon-R,7813
3293201,2010,298833,GURGAON,HARYANA,32707,1000,Maruti Wagon-R,7729
4582774,2009,229841,GURGAON,HARYANA,24064,1000,Maruti Wagon-R,6786
4513755,2009,246531,GURGAON,HARYANA,32794,1000,Maruti Wagon-R,7207
4348338,2011,310462,GURGAON,HARYANA,34926,1000,Maruti Wagon-R,8942
5316497,2009,260429,GURGAON,HARYANA,49304,1000,Maruti Wagon-R,6708
3554267,2011,314882,GURGAON,HARYANA,17545,1000,Maruti Wagon-R,8477
3737687,2011,306422,GURGAON,HARYANA,10471,1000,Maruti Wagon-R,8632
5401639,2011,347487,GURGAON,HARYANA,60353,1000,Maruti Wagon-R,8986
4029752,2008,199004,GURGAON,HARYANA,52037,1000,Maruti Wagon-R,5551
3830662,2009,245936,GURGAON,HARYANA,43504,1000,Maruti Wagon-R,7168
4098704,2006,157900,GURGAON,HARYANA,48110,1000,Maruti Wagon-R,4176
3233084,2011,318243,GURGAON,HARYANA,80398,1000,Maruti Wagon-R,8836
3418886,2011,339078,GURGAON,HARYANA,33948,1000,Maruti Wagon-R,9171
4031787,2010,280370,GURGAON,HARYANA,20744,1000,Maruti Wagon-R,7934
3236938,2009,244972,GURGAON,HARYANA,50205,1000,Maruti Wagon-R,6894
5233523,2008,226199,GURGAON,HARYANA,62892,1000,Maruti Wagon-R,6243
5290823,2009,234800,GURGAON,HARYANA,26874,1000,Maruti Wagon-R,6334
3766357,2009,244387,GURGAON,HARYANA,32433,1000,Maruti Wagon-R,7317
5356148,2009,235893,GURGAON,HARYANA,49836,1000,Maruti Wagon-R,6588
5085008,2008,198955,GURGAON,HARYANA,18404,1000,Maruti Wagon-R,5588
5200924,2011,330006,GURGAON,HARYANA,10734,1000,Maruti Wagon-R,8516
5109923,2011,302740,GURGAON,HARYANA,74572,1000,Maruti Wagon-R,9011
4876680,2011,306504,GURGAON,HARYANA,20233,1000,Maruti Wagon-R,9115
3311390,2010,270443,GURGAON,HARYANA,4656,1000,Maruti Wagon-R,8015
3331551,2011,306864,GURGAON,HARYANA,38585,1000,Maruti Wagon-R,8397
3520059,2008,206866,GURGAON,HARYANA,28803,1000,Maruti Wagon-R,5330
3989861,2009,244751,GURGAON,HARYANA,16385,1000,Maruti Wagon-R,6638
4851923,2007,185140,GURGAON,HARYANA,25901,1000,Maruti Wagon-R,5219
4750264,2006,152223,GURGAON,HARYANA,51408,1000,Maruti Wagon-R,4430
5360975,2010,259431,GURGAON,HARYANA,103539,1000,Maruti Wagon-R,7201
5166507,2010,286542,GURGAON,HARYANA,46432,1000,Maruti Wagon-R,8547
4252776,2007,170809,GURGAON,HARYANA,17500,1000,Maruti Wagon-R,4831
4445748,2007,177725,GURGAON,HARYANA,20852,1000,Maruti Wagon-R,4556
5517062,2007,163111,GURGAON,HARYANA,25295,1000,Maruti Wagon-R,4403
3965054,2011,315705,GURGAON,HARYANA,101952,1000,Maruti Wagon-R,8423
4315189,2010,281032,GURGAON,HARYANA,16209,1000,Maruti Wagon-R,8140
3920783,2006,147638,GURGAON,HARYANA,10373,1000,Maruti Wagon-R,4210
3431544,2010,299243,GURGAON,HARYANA,74069,1000,Maruti Wagon-R,8896
3786938,2011,340349,GURGAON,HARYANA,13986,1000,Maruti Wagon-R,8948
3955319,2007,173325,GURGAON,HARYANA,28379,1000,Maruti Wagon-R,4989
4644859,2009,236279,GURGAON,HARYANA,9071,1000,Maruti Wagon-R,6624
3938290,2011,313588,GURGAON,HARYANA,22219,1000,Maruti Wagon-R,8608
5549861,2008,205518,GURGAON,HARYANA,13296,1000,Maruti Wagon-R,5489
3784160,2011,335178,GURGAON,HARYANA,52828,1000,Maruti Wagon-R,9926
3399214,2006,157774,GURGAON,HARYANA,26271,1000,Maruti Wagon-R,4481
4617393,2011,316081,GURGAON,HARYANA,76150,1000,Maruti Wagon-R,9369
3868352,2011,297223,GURGAON,HARYANA,107260,1000,Maruti Wagon-R,8418
5186097,2009,248713,GURGAON,HARYANA,32769,1000,Maruti Wagon-R,7364
4944463,2007,179147,GURGAON,HARYANA,27307,1000,Maruti Wagon-R,4974
3686018,2009,227737,GURGAON,HARYANA,15609,1000,Maruti Wagon-R,6506
5519703,2011,340439,GURGAON,HARYANA,15276,1000,Maruti Wagon-R,9831
4531216,2010,286083,GURGAON,HARYANA,25207,1000,Maruti Wagon-R,7884
3423538,2011,297268,GURGAON,HARYANA,119009,1000,Maruti Wagon-R,8741
5089784,2010,284032,GURGAON,HARYANA,36902,1000,Maruti Wagon-R,7665
4196789,2009,232860,GURGAON,HARYANA,19898,1000,Maruti Wagon-R,6098
3277004,2005,142759,GURGAON,HARYANA,12274,1000,Maruti Wagon-R,4070
4321985,2005,151896,GURGAON,HARYANA,3624,1000,Maruti Wagon-R,4387
3676150,2010,297792,GURGAON,HARYANA,43347,1000,Maruti Wagon-R,8327
4627962,2010,294996,GURGAON,HARYANA,29520,1000,Maruti Wagon-R,8515
4942175,2010,291805,GURGAON,HARYANA,90504,1000,Maruti Wagon-R,7635
5398095,2010,271081,GURGAON,HARYANA,58363,1000,Maruti Wagon-R,7339
5058821,2006,153484,GURGAON,HARYANA,20052,1000,Maruti Wagon-R,4538
3359376,2011,303618,GURGAON,HARYANA,29980,1000,Maruti Wagon-R,8499
4124476,2007,165702,Guwahati,Assam,2793,1000,Maruti Wagon-R,4693
3415292,2010,269692,Guwahati,Assam,14464,1000,Maruti Wagon-R,6991
5281649,2006,149306,Guwahati,Assam,27966,1000,Maruti Wagon-R,4362
3498467,2011,304272,Guwahati,Assam,35920,1000,Maruti Wagon-R,7962
5434198,2009,269265,Guwahati,Assam,52761,1000,Maruti Wagon-R,8069
5333632,2010,270166,Guwahati,Assam,7059,1000,Maruti Wagon-R,7190
4367910,2010,272272,Guwahati,Assam,36549,1000,Maruti Wagon-R,7141
5511257,2009,238953,Guwahati,Assam,30547,1000,Maruti Wagon-R,6129
3700849,2010,281859,Guwahati,Assam,70077,1000,Maruti Wagon-R,7500
3977881,2009,266645,Guwahati,Assam,38520,1000,Maruti Wagon-R,7552
4567286,2009,263123,Guwahati,Assam,43774,1000,Maruti Wagon-R,7337
3558572,2010,275915,Guwahati,Assam,54231,1000,Maruti Wagon-R,7662
5078544,2011,317097,Guwahati,Assam,46589,1000,Maruti Wagon-R,8151
3828795,2010,306880,Guwahati,Assam,5215,1000,Maruti Wagon-R,8799
5168059,2009,231158,Guwahati,Assam,48444,1000,Maruti Wagon-R,6781
3451088,2011,322070,Guwahati,Assam,61658,1000,Maruti Wagon-R,8446
4387490,2008,202732,Guwahati,Assam,14669,1000,Maruti Wagon-R,5387
5391421,2010,264350,Guwahati,Assam,37703,1000,Maruti Wagon-R,6928
5345865,2010,259116,Guwahati,Assam,3349,1000,Maruti Wagon-R,7472
5455895,2010,312043,Guwahati,Assam,12664,1000,Maruti Wagon-R,8084
4622240,2008,212939,Guwahati,Assam,40661,1000,Maruti Wagon-R,6147
4412259,2009,262179,Guwahati,Assam,66579,1000,Maruti Wagon-R,6928
5030326,2010,266627,Guwahati,Assam,66799,1000,Maruti Wagon-R,7960
5073281,2005,133307,INDORE,MADHYAPRADESH,7861,1000,Maruti Wagon-R,3712
3849536,2009,263599,INDORE,MADHYAPRADESH,19920,1000,Maruti Wagon-R,6986
3416916,2008,206958,INDORE,MADHYAPRADESH,18292,1000,Maruti Wagon-R,5633
4324773,2010,296937,INDORE,MADHYAPRADESH,26030,1000,Maruti Wagon-R,7808
4767154,2007,191358,INDORE,MADHYAPRADESH,7844,1000,Maruti Wagon-R,5681
4114471,2010,282093,INDORE,MADHYAPRADESH,40180,1000,Maruti Wagon-R,8283
3701039,2008,207505,INDORE,MADHYAPRADESH,8953,1000,Maruti Wagon-R,6193
4564639,2006,154595,INDORE,MADHYAPRADESH,17576,1000,Maruti Wagon-R,4429
3785380,2010,305149,INDORE,MADHYAPRADESH,57426,1000,Maruti Wagon-R,9080
4880495,2010,268727,INDORE,MADHYAPRADESH,64115,1000,Maruti Wagon-R,7911
4275422,2011,309906,INDORE,MADHYAPRADESH,61101,1000,Maruti Wagon-R,9024
5126077,2011,343800,INDORE,MADHYAPRADESH,7653,1000,Maruti Wagon-R,10263
4392008,2009,239376,INDORE,MADHYAPRADESH,12265,1000,Maruti Wagon-R,7129
5161565,2010,275853,INDORE,MADHYAPRADESH,15857,1000,Maruti Wagon-R,7718
4685979,2006,143541,INDORE,MADHYAPRADESH,23441,1000,Maruti Wagon-R,3961
4499606,2009,250521,INDORE,MADHYAPRADESH,45134,1000,Maruti Wagon-R,6938
4109566,2011,331563,INDORE,MADHYAPRADESH,89293,1000,Maruti Wagon-R,8948
5265440,2010,309548,INDORE,MADHYAPRADESH,9482,1000,Maruti Wagon-R,8767
4491602,2007,192810,INDORE,MADHYAPRADESH,40291,1000,Maruti Wagon-R,5659
4128083,2007,172231,INDORE,MADHYAPRADESH,3825,1000,Maruti Wagon-R,4900
4382455,2008,208028,INDORE,MADHYAPRADESH,3516,1000,Maruti Wagon-R,5765
3808794,2010,305363,INDORE,MADHYAPRADESH,38536,1000,Maruti Wagon-R,8269
5339775,2011,302118,INDORE,MADHYAPRADESH,32396,1000,Maruti Wagon-R,7907
5449289,2011,343098,INDORE,MADHYAPRADESH,78962,1000,Maruti Wagon-R,10003
3515336,2010,296602,INDORE,MADHYAPRADESH,13433,1000,Maruti Wagon-R,8373
5441345,2009,241556,INDORE,MADHYAPRADESH,31384,1000,Maruti Wagon-R,6299
4932026,2010,282537,INDORE,MADHYAPRADESH,30574,1000,Maruti Wagon-R,7459
3908489,2006,136070,INDORE,MADHYAPRADESH,16451,1000,Maruti Wagon-R,3662
5202867,2008,202517,INDORE,MADHYAPRADESH,9656,1000,Maruti Wagon-R,5638
5057788,2010,303840,INDORE,MADHYAPRADESH,9671,1000,Maruti Wagon-R,7961
4208619,2011,312863,INDORE,MADHYAPRADESH,63314,1000,Maruti Wagon-R,8428
4739415,2005,148672,INDORE,MADHYAPRADESH,22308,1000,Maruti Wagon-R,4397
4080238,2008,219986,INDORE,MADHYAPRADESH,34369,1000,Maruti Wagon-R,6566
3868790,2007,178622,INDORE,MADHYAPRADESH,49838,1000,Maruti Wagon-R,4629
3632407,2007,174145,INDORE,MADHYAPRADESH,21854,1000,Maruti Wagon-R,4747
4310487,2010,298343,INDORE,MADHYAPRADESH,28810,1000,Maruti Wagon-R,8418
4688036,2008,228492,INDORE,MADHYAPRADESH,68019,1000,Maruti Wagon-R,6108
3363338,2009,235774,INDORE,MADHYAPRADESH,30414,1000,Maruti Wagon-R,6658
4408342,2011,342332,INDORE,MADHYAPRADESH,23465,1000,Maruti Wagon-R,10194
4437140,2011,338914,INDORE,MADHYAPRADESH,50183,1000,Maruti Wagon-R,8842
5117825,2009,244370,JALANDHAR,PUNJAB,24451,1000,Maruti Wagon-R,6846
3894342,2009,265078,JALANDHAR,PUNJAB,60547,1000,Maruti Wagon-R,7375
3492330,2008,204133,JALANDHAR,PUNJAB,12058,1000,Maruti Wagon-R,5531
4972616,2007,180202,JALANDHAR,PUNJAB,11302,1000,Maruti Wagon-R,4992
3703697,2010,297938,JALANDHAR,PUNJAB,58222,1000,Maruti Wagon-R,8336
3860741,2008,222048,JALANDHAR,PUNJAB,56296,1000,Maruti Wagon-R,6646
5233563,2010,283415,JALANDHAR,PUNJAB,29602,1000,Maruti Wagon-R,7290
4906211,2010,285646,JALANDHAR,PUNJAB,23457,1000,Maruti Wagon-R,8305
5215885,2006,160189,JALANDHAR,PUNJAB,12058,1000,Maruti Wagon-R,4391
3606532,2010,281439,JALANDHAR,PUNJAB,45760,1000,Maruti Wagon-R,8009
5064410,2011,313454,JALANDHAR,PUNJAB,43906,1000,Maruti Wagon-R,8111
4335819,2005,149261,JALANDHAR,PUNJAB,46702,1000,Maruti Wagon-R,3874
4466421,2009,251271,JALANDHAR,PUNJAB,43188,1000,Maruti Wagon-R,7469
3230897,2009,243759,JALANDHAR,PUNJAB,16576,1000,Maruti Wagon-R,6286
4251778,2010,288467,JALANDHAR,PUNJAB,46646,1000,Maruti Wagon-R,8232
4737923,2005,145701,JALANDHAR,PUNJAB,20438,1000,Maruti Wagon-R,3974
3643526,2009,242921,JALANDHAR,PUNJAB,19839,1000,Maruti Wagon-R,6536
3801174,2010,264419,JALANDHAR,PUNJAB,29785,1000,Maruti Wagon-R,7690
5147143,2011,333626,JALANDHAR,PUNJAB,11506,1000,Maruti Wagon-R,9681
4069038,2010,282651,JALANDHAR,PUNJAB,27456,1000,Maruti Wagon-R,8053
5043778,2009,249295,JALANDHAR,PUNJAB,35127,1000,Maruti Wagon-R,7418
4010682,2010,290967,JALANDHAR,PUNJAB,72920,1000,Maruti Wagon-R,7854
3701946,2011,304603,JALANDHAR,PUNJAB,42416,1000,Maruti Wagon-R,8402
5441756,2011,344545,JALANDHAR,PUNJAB,29227,1000,Maruti Wagon-R,8946
4529056,2009,242409,JALANDHAR,PUNJAB,62639,1000,Maruti Wagon-R,6927
4295857,2011,338100,JALANDHAR,PUNJAB,15565,1000,Maruti Wagon-R,9016
3784137,2011,346579,JALANDHAR,PUNJAB,9682,1000,Maruti Wagon-R,9942
4291314,2008,208072,JALANDHAR,PUNJAB,28326,1000,Maruti Wagon-R,5350
3582117,2007,169245,JALANDHAR,PUNJAB,23101,1000,Maruti Wagon-R,4864
4934304,2007,179840,JALANDHAR,PUNJAB,19376,1000,Maruti Wagon-R,4657
4997806,2010,269695,JALANDHAR,PUNJAB,70709,1000,Maruti Wagon-R,7447
4684690,2009,272438,JALANDHAR,PUNJAB,79648,1000,Maruti Wagon-R,7594
5508217,2009,264700,JALANDHAR,PUNJAB,4650,1000,Maruti Wagon-R,7688
4562792,2011,299437,JALANDHAR,PUNJAB,64495,1000,Maruti Wagon-R,8644
3390405,2005,147259,JALANDHAR,PUNJAB,10548,1000,Maruti Wagon-R,4341
4456942,2007,172709,JALANDHAR,PUNJAB,16290,1000,Maruti Wagon-R,4630
4490369,2010,298052,KOLHAPUR,Maharashtra,24057,1000,Maruti Wagon-R,8601
4965434,2011,328602,KOLHAPUR,Maharashtra,76711,1000,Maruti Wagon-R,9834
3881810,2007,170422,KOLHAPUR,Maharashtra,49624,1000,Maruti Wagon-R,4782
3492970,2007,183413,KOLHAPUR,Maharashtra,40810,1000,Maruti Wagon-R,5380
4455204,2010,279663,KOLHAPUR,Maharashtra,79283,1000,Maruti Wagon-R,7195
4668961,2011,305183,KOLHAPUR,Maharashtra,22128,1000,Maruti Wagon-R,8185
3304746,2007,182487,KOLHAPUR,Maharashtra,11275,1000,Maruti Wagon-R,5053
4310960,2010,291515,KOLHAPUR,Maharashtra,88395,1000,Maruti Wagon-R,8295
5359333,2010,301407,KOLHAPUR,Maharashtra,46927,1000,Maruti Wagon-R,8829
3889836,2011,310777,KOLHAPUR,Maharashtra,32099,1000,Maruti Wagon-R,8803
3831893,2010,270858,KOLHAPUR,Maharashtra,44269,1000,Maruti Wagon-R,7468
4901897,2006,137785,KOLHAPUR,Maharashtra,30195,1000,Maruti Wagon-R,3642
3980895,2009,260861,KOLHAPUR,Maharashtra,18477,1000,Maruti Wagon-R,7038
3229447,2011,322263,KOLHAPUR,Maharashtra,49939,1000,Maruti Wagon-R,8604
5541134,2011,331748,KOLHAPUR,Maharashtra,30136,1000,Maruti Wagon-R,9416
3700907,2011,326543,KOLKATTA,WEST BENGAL,109814,1000,Maruti Wagon-R,9453
5218013,2009,234921,KOLKATTA,WEST BENGAL,44563,1000,Maruti Wagon-R,6994
4796635,2010,296762,KOLKATTA,WEST BENGAL,60298,1000,Maruti Wagon-R,8818
3222801,2011,340280,KOLKATTA,WEST BENGAL,36524,1000,Maruti Wagon-R,8822
5503138,2011,338063,KOLKATTA,WEST BENGAL,22526,1000,Maruti Wagon-R,10048
3394481,2007,186048,KOLKATTA,WEST BENGAL,31377,1000,Maruti Wagon-R,5492
3838111,2010,265433,KOLKATTA,WEST BENGAL,44046,1000,Maruti Wagon-R,7041
5505875,2006,152481,KOLKATTA,WEST BENGAL,35897,1000,Maruti Wagon-R,4474
4295984,2009,238716,KOLKATTA,WEST BENGAL,53829,1000,Maruti Wagon-R,6699
5267894,2010,275892,KOLKATTA,WEST BENGAL,87270,1000,Maruti Wagon-R,7474
4670371,2007,176873,KOLKATTA,WEST BENGAL,17538,1000,Maruti Wagon-R,5268
4321504,2007,178383,KOLKATTA,WEST BENGAL,33462,1000,Maruti Wagon-R,5013
5176572,2009,269611,KOLKATTA,WEST BENGAL,31010,1000,Maruti Wagon-R,7347
4699152,2011,328381,KOLKATTA,WEST BENGAL,30250,1000,Maruti Wagon-R,9822
3547233,2005,144426,KOLKATTA,WEST BENGAL,37844,1000,Maruti Wagon-R,4319
5011692,2011,324098,KOLKATTA,WEST BENGAL,78047,1000,Maruti Wagon-R,9091
5017532,2008,234555,KOLKATTA,WEST BENGAL,70328,1000,Maruti Wagon-R,6089
4532197,2006,160148,KOLKATTA,WEST BENGAL,20711,1000,Maruti Wagon-R,4151
4802256,2007,178086,KOLKATTA,WEST BENGAL,10507,1000,Maruti Wagon-R,4656
4438265,2006,161074,KOLKATTA,WEST BENGAL,9754,1000,Maruti Wagon-R,4275
4002419,2011,305459,KOLKATTA,WEST BENGAL,11508,1000,Maruti Wagon-R,8316
3359553,2010,280699,KOLKATTA,WEST BENGAL,11386,1000,Maruti Wagon-R,7721
5176460,2007,166993,KOLKATTA,WEST BENGAL,54478,1000,Maruti Wagon-R,4593
4629892,2005,148810,KOLKATTA,WEST BENGAL,18796,1000,Maruti Wagon-R,3834
4080137,2011,294971,KOLKATTA,WEST BENGAL,7032,1000,Maruti Wagon-R,8680
5443408,2011,330064,KOLKATTA,WEST BENGAL,79154,1000,Maruti Wagon-R,8462
4006179,2005,149310,KOLKATTA,WEST BENGAL,32548,1000,Maruti Wagon-R,4082
